urn,pears,la_number,easting,northing
113680,0.129492277,835,382783,88803
113681,0.852312666,835,397434,93023
113682,0.988628335,835,407654,99258
113683,0.801041266,835,408977,109220
113684,0.742725027,835,398941,96491
113685,0.87062314,835,408665,102579
113686,0.208418116,835,403572,100717
139147,0.972475575,835,364707,80362
113713,0.096175368,835,366371,77463
113716,0.613900749,835,368431,82896
113717,0.711135199,835,366792,81542
113719,0.60437616,835,366459,80945
113733,0.079746351,835,415107,93362
113734,0.876087777,835,415156,93379
113736,0.256811743,835,417432,93253
113738,0.021639318,835,417257,92775
113739,0.8698439,835,412523,104319
113740,0.403256642,835,417707,92588
113743,0.309913327,835,379864,126391
113745,0.460516642,835,398426,96625
113747,0.803337435,835,368002,89534
113752,0.493024017,835,411984,112514
113753,0.834687511,835,392319,86297
113756,0.812818045,835,376885,130330
113757,0.20419708,835,346048,92205
113757,0.041291615,835,346048,92205
113757,0.830349798,835,346048,92205
113757,0.26530359,835,346048,92205
113758,0.356915334,835,348897,89509
113758,0.381664835,835,348897,89509
113758,0.309583093,835,348897,89509
113758,0.062908803,835,348897,89509
113759,0.208907129,835,366366,101267
113760,0.976281312,835,396267,81765
113761,0.854642406,835,402189,105107
113762,0.52784279,835,359411,97858
113764,0.095598975,835,399420,100350
113765,0.435774181,835,375971,94138
113766,0.805522815,835,362817,115689
113767,0.239790852,835,337558,103402
113771,0.988830835,835,401601,100045
113772,0.954730892,835,369440,112967
113774,0.608292251,835,390381,109779
113775,0.662928822,835,358635,114207
113776,0.70054142,835,369255,105284
113777,0.366096987,835,343642,102713
113779,0.984917387,835,408221,108054
113780,0.097120362,835,407887,103265
113781,0.350546713,835,359183,111035
113784,0.181467805,835,367815,92676
113787,0.348674906,835,366299,77311
113789,0.405022908,835,416403,95317
113791,0.952063786,835,369672,89433
141046,0.439388155,835,388518,105475
113796,0.149720415,835,383231,112281
113797,0.882685177,835,405648,113264
113798,0.91843894,835,385850,108580
113799,0.580650507,835,357546,104540
113801,0.381485811,835,380136,128730
113802,0.857840117,835,405425,98935
113803,0.828420763,835,399854,78900
113804,0.55375727,835,355061,90205
113805,0.488226592,835,378033,118720
113806,0.171404189,835,338225,99637
113807,0.742499916,835,345519,104907
113808,0.944430532,835,384739,125152
113809,0.064608862,835,345491,97839
113810,0.392137378,835,380664,110972
113811,0.683567112,835,370692,99417
113812,0.679468291,835,351617,96152
113814,0.38373767,835,401210,79026
113815,0.128874227,835,344492,93515
113816,0.450274194,835,360418,113263
113817,0.097244742,835,359152,118564
113818,0.71192852,835,393156,89923
113819,0.124598212,835,403107,112027
113820,0.867514992,835,361995,90427
113821,0.946701027,835,398840,106521
113822,0.471966763,835,384644,86462
140757,0.34558499,835,346867,93798
140770,0.809123573,835,384153,86726
140776,0.748269215,835,378343,120050
141061,0.284043442,835,391011,102892
140771,0.30256908,835,369777,89951
140756,0.19410163,835,403530,100530
140780,0.120379792,835,402525,80212
113833,0.140074785,835,360241,85797
113834,0.450043434,835,366999,82842
113835,0.614951769,835,369311,82891
113836,0.070212149,835,368214,80807
140755,0.152646653,835,366509,78515
113847,0.901664081,835,415773,92563
113848,0.327408328,835,418039,93861
113850,0.690533322,835,385901,122518
113851,0.908846415,835,334211,92528
134987,0.866608403,835,420953,94057
127133,0.850040295,835,368931,71607
135323,0.560955969,835,383041,80652
138388,0.461536788,835,368065,70064
113853,0.061442927,835,405776,113561
113854,0.037831424,835,406976,100735
113855,0.736097199,835,391395,87012
113859,0.099501279,835,401094,100370
138186,0.298808257,835,368424,89935
113861,0.511247525,835,408909,102286
113862,0.772865979,835,398819,97794
113863,0.367113334,835,395957,93504
136649,0.55496086,835,415417,92667
113875,0.98204285,835,378725,115024
113878,0.832398746,835,407165,100325
138616,0.697408022,835,366933,82684
113882,0.732390291,835,381291,126572
113884,0.373242584,835,347892,101937
113888,0.953140978,835,388144,106922
140898,0.098693012,835,386850,122548
138471,0.83580407,835,363910,117845
113891,0.105644943,835,402411,101096
138165,0.238354867,835,369620,89587
113894,0.624742111,835,408358,108132
137163,0.009930172,835,368059,89960
113896,0.666071355,835,366566,77538
138189,0.44816832,835,375495,94038
113899,0.853046723,835,373535,118073
113800,0.825159061,835,386583,116843
113813,0.534127455,835,383009,110485
113901,0.844400649,835,333129,92724
113902,0.456356866,835,365251,79208
136763,0.742836508,835,419713,94145
113956,0.507629579,835,402162,100866
113960,0.695026384,835,369115,83030
113942,0.988769632,835,409686,97890
113957,0.862157227,835,347313,102434
113965,0.377550228,835,378930,114881
141258,0.188570296,836,400520,95928
113688,0.100497195,836,404650,91772
113688,0.018587993,836,404650,91772
113688,0.229296364,836,404650,91772
113688,0.684540836,836,404650,91772
113692,0.172935669,836,404027,92738
140527,0.356812009,836,401438,92765
113698,0.856500832,836,405233,92426
113700,0.456513639,836,406592,93741
113701,0.533636863,836,401993,93283
113702,0.2134633,836,399456,95715
113703,0.088744316,836,404032,92836
113704,0.920611586,836,399829,90304
113704,0.565436387,836,399829,90304
113704,0.245577372,836,399829,90304
113704,0.975229609,836,399829,90304
113706,0.967028183,836,402053,93287
113707,0.278840018,836,402006,98467
113742,0.932484016,836,402532,94463
113744,0.608527885,836,402366,94211
131691,0.924250037,836,401459,92079
131691,0.107465387,836,401459,92079
131691,0.564335494,836,401459,92079
131691,0.264617223,836,401459,92079
131694,0.208211051,836,401399,90608
131694,0.461661399,836,401399,90608
131694,0.107128025,836,401399,90608
131694,0.851742717,836,401399,90608
113749,0.433070858,836,404532,96767
113782,0.228762619,836,401977,91729
113782,0.276473865,836,401977,91729
113782,0.106814143,836,401977,91729
113782,0.689338604,836,401977,91729
113792,0.077532021,836,403627,91230
113792,0.434944476,836,403627,91230
113792,0.298094553,836,403627,91230
113792,0.431673281,836,403627,91230
113830,0.883200088,836,406448,92708
140767,0.880149066,836,405454,93105
140777,0.328422423,836,402317,92030
134892,0.642395636,836,400613,94501
135340,0.786802858,836,398195,91859
139258,0.127502648,836,399896,90647
141184,0.096436094,836,401143,96055
113893,0.000777173,836,402913,93185
136368,0.133272434,836,401026,94030
113907,0.373740197,836,401240,91655
136850,0.659716507,836,401495,95003
136574,0.105455427,836,399673,96672
113954,0.596438982,836,405855,91720
113955,0.016316796,836,404883,94262
140067,0.738246595,836,401855,93352
133740,0.517962421,836,406345,93640
138860,0.723096505,837,409972,94229
138990,0.200750838,837,406117,95876
113724,0.91108628,837,406982,96482
113725,0.619430227,837,409857,92431
139453,0.836714233,837,412576,92040
138815,0.523930146,837,413615,92808
113730,0.531075002,837,413615,92808
113746,0.81293371,837,408452,94699
113746,0.379580349,837,408452,94699
113746,0.375899819,837,408452,94699
113746,0.334777738,837,408452,94699
113751,0.065967867,837,408152,95155
130945,0.365726422,837,406083,95268
131548,0.088561213,837,410404,95544
113788,0.696827309,837,407983,91064
113788,0.053569557,837,407983,91064
113788,0.44786247,837,407983,91064
113788,0.581757256,837,407983,91064
113838,0.912277638,837,408567,94477
113839,0.658674045,837,410781,92155
140760,0.989781831,837,412680,92552
113841,0.80094139,837,415699,91622
113842,0.632138716,837,409006,93829
113843,0.53317,837,407133,94069
113844,0.719574781,837,410703,92040
113845,0.759297965,837,412033,92095
138040,0.719218577,837,409816,95884
140007,0.791177431,837,407781,94180
140008,0.755910518,837,407873,94225
138171,0.656250493,837,412288,93276
139037,0.431206335,837,405718,95893
113898,0.839776057,837,409626,94449
137452,0.159620838,837,410083,94344
138193,0.080761286,837,412266,93233
136996,0.933117025,837,410479,94586
137349,0.456072572,837,414741,91547
113961,0.986017418,837,409370,93143
137998,0.561871534,837,412521,93443
113970,0.251532978,840,418672,552421
113971,0.627542773,840,440006,537732
113972,0.051879416,840,420568,527882
113973,0.914898086,840,425504,534379
113975,0.2906648,840,443202,548814
113976,0.382360996,840,420555,529436
113977,0.520035554,840,425111,540600
113984,0.176896962,840,416319,535263
113985,0.597887839,840,411425,551337
113986,0.290284229,840,444850,540744
113989,0.728915847,840,441574,543560
113991,0.03033808,840,426893,534200
113992,0.935034105,840,429308,532578
113993,0.474190514,840,443126,548996
131886,0.385974538,840,425136,533012
131865,0.964238,840,428716,529472
132172,0.598463204,840,426468,534022
138554,0.002634539,840,442040,541513
138555,0.633500265,840,424113,529830
138556,0.899822759,840,426953,525033
140359,0.994560271,840,424746,539161
141121,0.393487946,840,425347,533671
138826,0.522055437,840,440760,550129
113998,0.787595791,840,440521,549515
114001,0.40609762,840,423757,549252
114002,0.954934701,840,429608,549257
114003,0.920485337,840,429420,549549
114004,0.993909543,840,422960,552850
114005,0.464522524,840,425728,547780
114007,0.806209584,840,424013,546882
114008,0.055774127,840,427627,550469
114009,0.465182011,840,431246,550437
114012,0.14608741,840,427567,551231
114013,0.096455973,840,425558,554423
114018,0.082674212,840,431194,551417
114020,0.815910569,840,401282,519543
114021,0.056884014,840,421695,553378
114022,0.562562516,840,415356,553591
114023,0.61702057,840,416281,551893
114024,0.455952631,840,417081,551448
114025,0.74142576,840,416901,551310
114026,0.177529394,840,420402,553110
114030,0.728214644,840,419468,552148
114031,0.203615975,840,419487,552057
114033,0.92873598,840,420582,552372
114034,0.793591848,840,420328,551391
114035,0.000531884,840,417106,556853
114038,0.696004074,840,409696,552985
114039,0.69190071,840,412541,551394
114041,0.241137101,840,418907,547966
114043,0.492375234,840,407954,548713
114046,0.297994796,840,409276,550276
114047,0.321331733,840,411618,549783
114050,0.264067487,840,408201,549318
114051,0.632129461,840,411404,551353
114053,0.307575838,840,411470,531008
114054,0.776792284,840,419041,532631
114055,0.903745986,840,411992,538478
114056,0.039551411,840,416319,535263
114057,0.744485683,840,416009,535930
114058,0.418167169,840,415940,537314
114059,0.339798516,840,416896,538103
114060,0.793305158,840,418878,534566
114061,0.882888876,840,416111,533322
114062,0.932789813,840,402206,536535
114063,0.634171219,840,393661,542906
114064,0.765107916,840,388481,538082
114065,0.910974715,840,385665,539626
114066,0.238081046,840,419751,535055
114067,0.189607035,840,414676,531441
114068,0.558493589,840,407872,537572
114069,0.744925778,840,418095,526050
114071,0.82298007,840,436904,535283
114074,0.910908923,840,426251,531081
114075,0.607694834,840,433989,537741
114078,0.347187928,840,430338,531164
114080,0.280744922,840,431686,535190
114081,0.544705072,840,434140,536477
138557,0.808373924,840,426615,535960
114086,0.407602791,840,428494,532619
114087,0.771252203,840,430704,538181
114088,0.981038233,840,430932,537727
114089,0.531799623,840,436935,533822
114091,0.607618401,840,425529,534338
140324,0.946025101,840,429787,532885
114094,0.787935486,840,437177,533524
114095,0.609222517,840,436515,532268
114096,0.46393962,840,429308,532578
114097,0.592007892,840,420606,529502
114099,0.475452093,840,415180,525798
114101,0.432296647,840,428470,522677
114102,0.690235792,840,410836,525719
114103,0.8937119,840,418621,529318
114104,0.535378395,840,418744,526780
114106,0.925020516,840,422509,526785
114107,0.752749822,840,416329,528119
114108,0.187006589,840,407291,526507
114109,0.482257135,840,395136,525233
114110,0.033387068,840,421105,528657
114111,0.013089157,840,421105,528657
114113,0.475834005,840,422729,525962
114114,0.127454425,840,412270,524223
114115,0.957249979,840,405192,517031
114119,0.332687065,840,422623,541514
114120,0.421437021,840,425156,540637
114122,0.367697417,840,423376,545797
114125,0.715948467,840,432896,544049
114126,0.944199327,840,435973,541322
114127,0.475305491,840,432108,542616
114128,0.149452097,840,431618,546449
114129,0.963964682,840,423851,543492
114130,0.054619981,840,426070,541959
114134,0.24990192,840,427457,544734
114139,0.996036187,840,431076,543853
114140,0.287728333,840,429021,542432
114143,0.858234509,840,444322,538209
114144,0.020464312,840,437885,536503
114146,0.349234452,840,436448,539978
114147,0.074530982,840,437404,538838
114148,0.432445941,840,440105,537402
114149,0.50411919,840,440043,537022
114150,0.89422522,840,444497,541055
114151,0.396237216,840,444812,540752
114152,0.483162352,840,439406,541228
114154,0.204848859,840,442031,541496
114159,0.181357,840,435545,528673
114161,0.025692613,840,435715,529452
114187,0.577534519,840,417736,525983
114188,0.009223559,840,421483,528381
114189,0.952151069,840,426119,525621
114190,0.620689746,840,426310,525256
114193,0.615767497,840,421165,544702
114197,0.634702193,840,444625,540861
114198,0.170053969,840,441677,540620
114201,0.622405722,840,445582,539522
114206,0.453528554,840,428545,525383
114207,0.696776236,840,427892,524834
114208,0.242238281,840,424203,552474
114209,0.184365253,840,426802,551024
114210,0.727722825,840,442597,543786
114211,0.079086159,840,429240,543218
130312,0.524321226,840,428202,545370
114045,0.77104918,840,409519,551995
130946,0.837214485,840,425838,534224
130940,0.275065926,840,426647,544704
131233,0.923846302,840,426933,550825
114213,0.288146089,840,426741,552041
114214,0.108147079,840,410407,555404
114216,0.718076993,840,420183,534828
114217,0.865347244,840,399211,539491
114218,0.734237141,840,404458,515910
114219,0.82033417,840,405922,516763
114220,0.96793039,840,420380,528717
114221,0.978044936,840,415278,525037
114222,0.519406729,840,416904,516824
114225,0.900478737,840,417048,520534
114226,0.322849712,840,413220,520518
114227,0.137865531,840,430490,543494
114228,0.462660431,840,427634,541870
114229,0.781042076,840,429692,540150
114230,0.640183369,840,426663,541983
114231,0.686956425,840,441299,543420
114232,0.014596184,840,442336,536182
131168,0.559682178,840,416456,547687
114235,0.605706723,840,440680,549832
114236,0.689718045,840,442427,549727
114237,0.679575173,840,399221,513578
114242,0.871155604,840,427737,550911
114243,0.186324849,840,423896,547508
114244,0.379821371,840,425692,554137
114245,0.114560278,840,419565,553033
114246,0.075821062,840,416128,553677
114247,0.50271817,840,419675,551699
114248,0.510643604,840,409233,551430
114249,0.089051438,840,409156,550108
114250,0.065816672,840,410945,551216
114251,0.18459322,840,419719,544071
114252,0.970627751,840,419645,543983
114253,0.892133576,840,413068,551793
114255,0.600088417,840,416325,547747
