urn,apples,la_number,easting,northing
133993,0.908592245,860,383336,346696
134666,0.494071521,860,404203,316689
134898,0.874583264,860,384149,343957
131073,0.277909478,860,395997,340938
131568,0.36780322,860,395054,321725
131568,0.542919873,860,395054,321725
131568,0.136668527,860,395054,321725
131568,0.440225229,860,395054,321725
135281,0.370916874,860,424922,321044
137100,0.641680363,860,403440,317957
137103,0.379907168,860,403895,317483
137146,0.152013538,860,420894,304888
138435,0.0244392,860,422493,302093
124391,0.77958087,860,426018,321457
124392,0.377593066,860,423188,321059
124393,0.699442777,860,379676,349232
136323,0.232873704,860,418939,318618
124395,0.184140589,860,402344,309035
124396,0.085659135,860,395991,341199
124397,0.431502019,860,400426,311623
124399,0.217843003,860,395310,347787
124400,0.234627697,860,387371,303130
124401,0.290761668,860,392264,352938
124402,0.412748086,860,398839,307590
139708,0.805416564,860,384487,355223
124406,0.218134356,860,399437,356669
124406,0.824100451,860,399437,356669
124406,0.844942722,860,399437,356669
124406,0.63327057,860,399437,356669
124407,0.768248302,860,396582,356323
124407,0.024622898,860,396582,356323
124407,0.742402868,860,396582,356323
124407,0.201789937,860,396582,356323
124408,0.349064823,860,412110,308740
124409,0.13625288,860,412064,310341
140154,0.896685097,860,377366,344914
140470,0.883306421,860,383091,349053
124412,0.948415271,860,385402,343521
124413,0.848614118,860,383465,345083
124415,0.475628992,860,393453,313836
124416,0.17722272,860,395348,320972
124416,0.001484718,860,395348,320972
124416,0.099365942,860,395348,320972
124416,0.495409018,860,395348,320972
140123,0.223965199,860,390635,334814
138936,0.470911565,860,422751,300880
124422,0.011125782,860,410431,310774
124423,0.410930153,860,393127,314586
124424,0.469315646,860,387103,303118
124425,0.937003372,860,397188,307058
124426,0.827132328,860,389975,332681
137356,0.101451239,860,388754,356449
124428,0.402298547,860,388156,356788
124429,0.704300339,860,408408,333479
124430,0.709145469,860,409316,333775
136959,0.553063642,860,400587,342676
141074,0.905605492,860,389204,358782
138728,0.624698417,860,420170,306074
124436,0.610149267,860,399161,357580
124436,0.595325402,860,399161,357580
124436,0.817421491,860,399161,357580
124436,0.138680541,860,399161,357580
124437,0.327836514,860,387193,299966
136414,0.685202181,860,424297,325850
124443,0.840109381,860,404661,309529
124445,0.429982179,860,391281,322078
137553,0.573118649,860,395018,324088
124449,0.060628747,860,426014,323358
124450,0.777864,860,410370,339819
124451,0.220415315,860,408526,333745
124452,0.924628413,860,388132,308653
124453,0.114723642,860,387855,303447
124455,0.957167202,860,391824,322492
124455,0.299174349,860,391824,322492
124455,0.244873572,860,391824,322492
124455,0.407397636,860,391824,322492
124456,0.051372095,860,400730,342629
136961,0.139691825,860,390170,334695
139171,0.988356419,860,397285,356259
124459,0.479755886,860,426055,321054
140802,0.098359266,860,384320,346549
124462,0.488363217,860,406516,366551
124464,0.050302082,860,381177,290926
124285,0.59984988,860,387657,293357
137384,0.121895341,860,398494,310725
124467,0.463948093,860,392220,320909
124468,0.400672607,860,397656,311003
136886,0.13004371,860,404416,307845
140997,0.697300027,860,384977,328280
124496,0.54518248,860,394731,358582
124499,0.108200823,860,395525,350621
124504,0.029999534,860,424292,326127
124505,0.429663543,860,424292,326127
124508,0.90869185,860,399228,312495
124509,0.554926409,860,406130,332121
141448,0.105491473,860,384543,345682
141449,0.002126637,860,384914,345028
124514,0.287011148,860,398042,310719
124516,0.612298271,860,386608,292573
124518,0.314265719,860,390857,325425
124519,0.883920801,860,384920,347565
124520,0.967253917,860,412280,308803
124521,0.057090941,860,411562,308843
124522,0.156175375,860,423512,303461
124523,0.278554046,860,386422,298515
130817,0.834541315,861,388150,345455
139023,0.948738959,865,386935,170835
132093,0.885316824,865,399202,172086
132831,0.017056747,865,415365,132230
132832,0.471687773,865,401980,161273
138133,0.295894955,865,387537,158482
126177,0.322950984,865,382680,160367
126178,0.345787837,865,391483,152507
139260,0.79331095,865,390766,164339
139281,0.247974509,865,385984,157042
139381,0.240976449,865,423178,161404
140351,0.311825273,865,378103,131809
140352,0.206238852,865,401326,160838
140685,0.176307098,865,422934,149727
126181,0.164044366,865,391692,173440
126182,0.83569225,865,391775,174719
136630,0.42739972,865,387441,170008
126185,0.129644473,865,386849,168884
126186,0.445292076,865,386062,168246
126188,0.33889491,865,392678,173440
126191,0.767603141,865,400800,161137
138629,0.495777427,865,420778,160508
126195,0.951050722,865,418304,135782
126198,0.111171564,865,402079,175288
126199,0.170924871,865,381930,141370
126200,0.062478769,865,383291,184017
126202,0.820724395,865,412812,144218
126204,0.996040467,865,390652,179922
126205,0.009888461,865,427495,171734
126206,0.093161629,865,413680,128866
126232,0.580851138,865,388048,145032
126233,0.528746703,865,386652,151267
126234,0.705878033,865,380615,159277
126235,0.794236583,865,406540,182395
126246,0.894422853,865,414875,131413
126248,0.24210084,865,418827,143826
126250,0.423922634,865,407110,182359
126254,0.480365865,865,400500,170958
126255,0.383579832,865,384860,156414
126259,0.985050603,865,386341,144782
126260,0.634810732,865,390899,173689
126262,0.838753386,865,407463,182993
126263,0.822201444,865,381709,132474
126264,0.052510554,865,411894,131428
139303,0.159003701,865,400785,160362
126269,0.667937686,865,385570,156558
126271,0.207627015,865,390350,122739
140742,0.277935781,865,415964,160203
126287,0.33491921,865,393065,172080
126289,0.927762378,865,384506,157996
126290,0.848688107,865,391462,162044
126291,0.778118587,865,387683,151710
126292,0.818132247,865,392513,172561
126293,0.834555669,865,385268,157552
141272,0.818434897,865,390182,172879
126296,0.454500767,865,407127,161685
126297,0.203536802,865,404451,193999
126302,0.273158637,865,382591,168585
126303,0.028479871,865,382684,161457
126304,0.9350212,865,415580,128021
126305,0.210734591,865,410316,176694
126306,0.162016719,865,408932,178305
126307,0.419408818,865,396441,165215
126308,0.575106161,865,387871,163248
126309,0.43181994,865,417226,143773
126309,0.295070989,865,417226,143773
126309,0.19358578,865,417226,143773
126309,0.095042563,865,417226,143773
126310,0.899966612,865,425063,165025
126313,0.625253815,865,403432,170076
126314,0.30841132,865,407296,157524
140454,0.008109967,865,396160,178563
126316,0.442204812,865,381943,171418
126317,0.675371383,865,409891,193608
126318,0.72913315,865,385941,142596
126319,0.118422946,865,395497,192876
126323,0.330041957,865,416084,144753
126323,0.90255565,865,416084,144753
126323,0.809393333,865,416084,144753
126323,0.218058711,865,416084,144753
126324,0.355388916,865,416119,144134
126325,0.550377456,865,415361,147049
126325,0.875082288,865,415361,147049
126325,0.519170262,865,415361,147049
126325,0.145671554,865,415361,147049
126327,0.003761842,865,399814,166340
126328,0.833869323,865,387089,159505
126329,0.284546337,865,386607,162055
126330,0.24873231,865,389758,182422
126331,0.194085312,865,391811,158080
126331,0.498331669,865,391811,158080
126331,0.932956731,865,391811,158080
126331,0.112162983,865,391811,158080
126332,0.045151015,865,390120,177638
126333,0.281173478,865,391570,168451
126334,0.514412171,865,392380,176848
126335,0.055566168,865,395965,186772
126337,0.388343276,865,409059,185889
126343,0.851379698,865,421727,140294
126344,0.891933046,865,385517,154906
126345,0.222920842,865,398778,193584
126346,0.81369838,865,415757,163274
126347,0.033925277,865,419865,174414
126349,0.894001398,865,417103,168478
126350,0.202110428,865,409198,187488
126351,0.293787892,865,413680,128866
126352,0.008049872,865,394554,180648
126353,0.430123539,865,389567,160512
126354,0.052030645,865,431570,163511
126355,0.451032975,865,388844,165744
126357,0.353976068,865,406843,144000
126359,0.938765081,865,383754,155094
126360,0.010573995,865,385624,160470
126361,0.565248912,865,413095,132444
126362,0.805214889,865,390228,141761
126364,0.251271531,865,414841,131332
126366,0.222884621,865,403647,157097
126367,0.394557206,865,388445,144645
126368,0.801067046,865,386916,145047
126369,0.168931986,865,386394,151336
126370,0.125611343,865,385990,150305
126371,0.453139124,865,380247,161208
126372,0.161684793,865,417361,134238
141142,0.811490462,865,407134,182935
126374,0.18171013,865,386987,144627
141148,0.80745771,865,384879,149722
126379,0.937592106,865,402553,190792
126380,0.120065164,865,401537,154805
126382,0.385892935,865,410991,126087
126383,0.721024857,865,401353,131511
126388,0.128507798,865,393994,129807
126390,0.404696659,865,401334,184306
126391,0.965261039,865,428106,165026
138112,0.706307269,865,386790,176223
126392,0.993684347,865,426306,175786
126394,0.276252171,865,428284,178036
126395,0.0703869,865,403887,164350
126396,0.772819133,865,382537,147844
126397,0.091432252,865,432161,170776
141274,0.727975129,865,390235,173540
126400,0.440917912,865,396179,170859
126402,0.45986002,865,391997,163756
126403,0.277439959,865,392332,142567
126404,0.483149372,865,419247,136829
126405,0.77422773,865,416061,131021
140112,0.320243545,865,419833,121060
126407,0.165466182,865,425122,117657
126410,0.024789008,865,412434,156139
126411,0.25872794,865,413569,130871
126413,0.011035161,865,415270,129827
126414,0.447991542,865,394069,161030
126416,0.897843289,865,403460,148027
126417,0.122894051,865,387910,155734
139980,0.086386474,865,400598,153684
126419,0.2599123,865,424625,123257
126420,0.207590152,865,423773,132759
126421,0.417405682,865,410657,159876
138188,0.255549274,865,412036,136219
126423,0.345655881,865,415808,141228
126424,0.832848632,865,393502,187305
126425,0.207554779,865,414517,129268
126429,0.284169849,865,385012,157737
126430,0.612545751,865,392605,127342
126431,0.584570701,865,387417,170133
126434,0.628931519,865,412109,130517
126436,0.66976318,865,408016,135525
126438,0.120941851,865,397050,132520
126439,0.810566935,865,389114,126805
137411,0.54974896,865,397974,153880
126442,0.681784002,865,396592,182728
126444,0.36810196,865,391314,132776
126445,0.387463771,865,419354,127058
126446,0.491036394,865,414730,167795
134788,0.242956918,865,415010,133624
134977,0.472801451,865,396912,139984
138730,0.935547278,865,390804,163899
130388,0.600894998,865,386043,165835
131215,0.001749631,865,415706,141566
133233,0.861296676,865,399558,158812
135142,0.882061539,865,408908,130703
135177,0.69518385,865,402607,178712
138885,0.8133944,865,384913,156961
126447,0.405878085,865,417200,121253
136611,0.474346127,865,386724,170180
126458,0.696545912,865,415965,141647
126459,0.926944609,865,416123,144625
126459,0.63309227,865,416123,144625
126459,0.118946245,865,416123,144625
126459,0.002949429,865,416123,144625
137230,0.916666386,865,388640,144808
138020,0.237308504,865,384744,157540
137827,0.248441484,865,416112,131232
137057,0.080275358,865,382047,161480
126473,0.552239131,865,416173,131347
126474,0.747407876,865,390301,163310
126475,0.440513283,865,417428,121578
137426,0.522792455,865,400069,172071
126479,0.840680859,865,390411,173362
126480,0.3978594,865,384235,156937
126481,0.984696607,865,389151,144442
126482,0.587753037,865,391326,172835
126486,0.890673221,865,394711,178592
138109,0.418544257,865,400345,170113
137371,0.436089687,865,399926,161609
126489,0.67797212,865,426959,150847
126490,0.928125605,865,420966,131404
126492,0.132869637,865,423854,148891
126493,0.861691264,865,423854,148891
140699,0.430045716,865,414636,148668
137375,0.303875315,865,384738,157672
136389,0.981618752,865,400821,154166
136849,0.250919387,865,415839,160136
136632,0.743469877,865,390788,174252
126500,0.686154435,865,418984,168509
137650,0.75235879,865,399708,170524
126503,0.560531883,865,408962,187413
138630,0.199181853,865,400971,161271
136391,0.847125381,865,414163,131173
136500,0.918514929,865,414481,129627
136296,0.244553188,865,390942,174658
126510,0.055260047,865,386908,150891
126546,0.233408547,865,397712,163340
126550,0.527452352,865,400743,160162
126551,0.3943929,865,414766,131330
126552,0.948468068,865,391425,174543
126553,0.334502163,865,386508,158162
137470,0.726835929,865,399220,171307
126171,0.909959249,866,416159,187448
131573,0.084707747,866,414483,188988
140289,0.884939826,866,411490,186604
138309,0.098423706,866,415922,184726
138308,0.437914954,866,416865,184934
131901,0.722753409,866,418775,183135
132064,0.331656739,866,417540,183752
132023,0.991930177,866,413944,188476
132229,0.541470811,866,418359,184018
134134,0.433919337,866,413691,189354
136068,0.546623474,866,414513,182668
126183,0.011807832,866,419165,179882
141273,0.070330406,866,413409,187783
137460,0.943697911,866,420146,192179
126207,0.611823455,866,417638,186725
126208,0.134549932,866,417488,187374
126209,0.218366889,866,416839,187746
126210,0.414536053,866,416095,187618
126213,0.026530207,866,413581,185325
126228,0.706884176,866,416277,184393
126231,0.468428071,866,420923,183162
126237,0.356980706,866,414206,180511
126240,0.250389907,866,416616,182962
138005,0.146397432,866,415057,187929
126245,0.669763179,866,414389,181438
126249,0.146114101,866,418078,185219
126251,0.227036052,866,414359,187694
126252,0.117760763,866,418121,185786
137620,0.811519664,866,418121,185786
137365,0.630253998,866,420404,192301
138306,0.697309705,866,414003,187228
140302,0.063914965,866,412258,184793
140291,0.41558636,866,411803,185071
126281,0.090746246,866,414175,184322
136293,0.105701379,866,417644,184470
126283,0.855569081,866,411392,185785
138305,0.359097758,866,411028,184663
126295,0.235216917,866,413208,188194
137191,0.726813737,866,415380,183495
138636,0.965624423,866,417982,184747
126300,0.745619364,866,424561,183651
126358,0.315894226,866,419403,187948
138479,0.518014551,866,415353,183906
137074,0.317536253,866,415440,184391
138619,0.142860071,866,416681,188040
126440,0.526257534,866,411737,184130
126443,0.291401715,866,411737,184130
135206,0.941186281,866,418552,185260
135522,0.537109256,866,414478,185964
135522,0.873950842,866,414478,185964
135522,0.584198681,866,414478,185964
135522,0.182008845,866,414478,185964
138004,0.475616905,866,415751,186034
137684,0.617679057,866,418793,184626
137408,0.606285085,866,416539,184052
136860,0.653995043,866,420268,192037
137264,0.493982694,866,410778,184358
136981,0.057693836,866,415940,184088
137147,0.123872182,866,414309,186142
137610,0.248902558,866,415255,190523
135797,0.897751466,866,411823,189369
137265,0.865619563,866,416795,188147
136980,0.027972775,866,416482,185122
137190,0.794343071,866,414807,183381
137160,0.179536125,866,414532,181173
138307,0.986030323,866,418057,185190
126547,0.84728197,866,415816,188057
